dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr
10294997,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294997,,320030093,Hatchet Mine,35.89779,-115.63755,NA,United States,Nevada,Clark,M,Lead,,Uranium,Surface,,,Prospect,,,,,,,,,Hatchet Prospect,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 81 1973 P.28,,,,,,,,
10294994,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294994,,320030771,Quality Sand and Gravel Pit,36.24669,-115.31614,NA,United States,Nevada,Clark,N,"Sand and Gravel, Construction",,,Surface,,,Producer,,,,,,,,,Blue Sky No. 1 Pit,,"Ridenour, James",,,,,,,"NEV. DIV. MINE INSPECTION, 1991, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1990, P. 12, 13.",,,,,,,,
10294993,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294993,,320030473,M & E Nos. 2 and 12 Claims,35.7217,-114.90302,NA,United States,Nevada,Clark,M,Uranium,,,Surface-Underground,,,Prospect,,,,,,,,,M&E Nos 2&12 Claims,,"Ridenour, James",,,,,,,"NEV.BUREAU OF MINES BULL.81,1973 P.37",,,,,,,,
10294990,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294990,,320030757,Salt Lake Highway North,36.25419,-115.32864,NA,United States,Nevada,Clark,N,"Sand and Gravel, Construction",,,Surface,,,Producer,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV. DIV. MINE INSPECTION, 1991, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1990, P. 9.",,,,,,,,
10294983,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294983,,320030248,Crescent Mine,35.47141,-115.12643,NA,United States,Nevada,Clark,M,Manganese,,"Gold, Silver, Lead",Underground,,,Prospect,,,,,,,,,,,"Ridenour, James",,,,,,,CRESCENT PEAK 7.5-MIN. TOPO MAP.,,,,,,,,
10294981,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294981,,320030775,Oro Plata Mine,35.6839,-114.96273,NA,United States,Nevada,Clark,M,Silver,,,Underground,,,Prospect,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV. DIV. MINE INSPECTION, 1991, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1990, P. 14.",,,,,,,,
10294972,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294972,,320030276,Broken Ridge Property,36.52939,-114.52142,NA,United States,Nevada,Clark,M,Uranium,,,Underground,,,Prospect,,,,,,,,,"Carnotite No. 1 Claim, Perkins Bros. Claim",,"Ridenour, James",,,,,,,"NEV. BUREAU OF MINES AND GEOL. REPORT 45, 1989, P. 6.",,,,,,,,
10294968,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294968,,320030275,Blackrock No. 1 Claim,36.65829,-114.05331,NA,United States,Nevada,Clark,M,Beryllium,,,Underground,,,Prospect,,,,,,,,,Blackrock No.1 Claim,,"Ridenour, James",,,,,,,U.S. BUREAU OF MINES FILES (WFOC).,,,,,,,,
10294965,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294965,M031066,320030120,Old Dad and Uranium No. 1 Prospects,36.3244,-114.19411,NA,United States,Nevada,Clark,M,Uranium,,Thorium,Surface,,,Prospect,,,,,,,,,Old Dad,,"Ridenour, James",,,,,,,"NEV BUR MINES BULL 81,1973 P.21NEV.BUR MINES BULL 62 1965 P.185USGS BULL.1009-C, 1954, P. 80",,,,,,,,
10294959,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294959,M031051,320030047,Eureka Mine,36.105,-114.15391,NA,United States,Nevada,Clark,M,Gold,,,Underground,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,NEV.BUR MINES BULL 62 1965 P.183,,,,,,,,
10294951,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294951,,320030227,Nu-Lite Insulated Homes Inc. Mine,35.46941,-115.20503,NA,United States,Nevada,Clark,N,Perlite,,,Surface,,,Past Producer,,,,,,,,,"Emery and Henry Mine, Newlite Insulated Homes Inc.",,"Lipton, David A.",,,,,,,NEV.BUR MINES BULL 62 1965 P.208,,,,,,,,
10294945,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294945,,320030020,Bauer Magnesite,36.35189,-114.12441,NA,United States,Nevada,Clark,M,Magnesite,,,Underground,,,Prospect,,,,,,,,,Horse Springs,,"Ridenour, James",,,,,,,MINOBRAS NEV INDUST MINERALS 1973 P 10NEV BUR MINES BULL 62 1965 P 205USBM INFORM CIRC 7216 1942 P.8-9.,,,,,,,,
10294927,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294927,,320039022,Aggandize Mining Company Mill,36.78889,-114.05641,NA,United States,Nevada,Clark,M,Gold,,Silver,Processing Plant,,,Unknown,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV. DIV. MINE INSPECTION, 1991, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1990, P. 17.",,,,,,,,
10294915,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294915,M031076,320030236,Cottonwood Mine,35.24641,-114.76302,NA,United States,Nevada,Clark,M,Gold,,Silver,Underground,,,Prospect,,,,,,,,,,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 62 1965 P.200,,,,,,,,
10294886,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294886,M031088,320030009,Virgin River,36.1944,-114.45862,NA,United States,Nevada,Clark,B,,,"Aluminum, Silica, Manganese, Iron, Sulfur, Phosphorus-Phosphates, Calcium",Surface,,,Prospect,,,"Bentonite, Calcite, Cerussite, Gypsum, Hematite, Mica, Plagioclase, Quartz, Wad",,Surface,,,,"Three Kids Mine, Daniel Boneili, White Basin",,"Overbay, D.",,,,,,,"9.  ALLEN, G. L., J. H. JACOBS, AND J. W. HUNTER.UTILIZATION OF  THREE KIDS MANGANESE ORE IN PRODUCTION OFELECTROLYTIC MANGANESE.   BUMINES RI 3815, 1945, 78PP.262.  HENN, J. J., R. C. KIRBY, AND L. D. NORMAN, JR.REVIEW OF MAJOR PROPOSED PROCESSES FOR RECOVERY OFMANGANESE FROM U.S. RESOURCES.  BUMINES IC 8368, 1968, 36267.  HEWETT, D. F., AND B. N. WEBBER.  BEDDED DEPOSITS OFMANGANESE OXIDES NEAR LAS VEGAS, NEVADA.  NV BUREAU OF MINES ANDGEOL. BULL. 13, 1931, 17 PP.291.  HUNT, C. B., V. E. MCKELVEY, AND J. H. WIESE.  THETHREE KIDS MANGANESE DISTRICT, CLARK COUNTY, NEVADA.  U.S.GEOL. SURV. BULL. 936-L, 1942, PP. 293-319.327.  JOHNSON, A. C., AND R. R. TRENGOVE.  THE THREE KIDSMANGANESE DEPOSIT, CLARK COUNTY, NEVADA--EXPLORATION,MINING AND PROCESSING. BUMINES RI 5209, 1956, 31 PP.353.  KING, W. H., J. H. SOULE, AND R. R. TRENGOVE.INVESTIGATION OF VIRGIN RIVER MANGANESE DEPOSIT, CLARKCOUNTY, NEVADA.  BUMINES RI 4471, 1949, 6 PP.386.  LONGWELL, C. R., E. H. PAMPEYAN, B. BOWYER, AND R. J.ROBERTS. GEOLOGY AND MINERAL DEPOSITS OF CLARK COUNTY,NEVADA.  NV BUREAU OF MINES AND GEOL. BULL. 62, 1965, 218547.  PARDEE, J. T., AND E. L. JONES, JR.  DEPOSITS OFMANGANESE ORE  IN NEVADA.  U.S. GEOL. SURV.BULL. 710-F, 1920, PP. 158-248.721.  TRENGOVE, R. R.  RECONNAISSANCE OF NEVADA MANGANESEDEPOSITS.  BUMINES RI 5446, 1959, 40 PP.726.  U.S. BUREAU OF MINES (WITH THE COOPERATION OF U.S.GEOL. SURV.). MATERIALS SURVEY -- MANGANESE.  MATER.SURV. 10, 1952, 538 PP.733.  U.S. SENATE.  MINERAL AND WATER RESOURCES OF NEVADA.88TH  CONGR., 2D SESS,, SENATE DOCUMENT 87,JULY 23, 1964, 314 PP.  (ALSO PUBLISHED AS NV BUREAU OF MINESAND GEOL. BULL. 65.)407.  MCKELVEY, V. E., J. H. WIESE, AND V. H. JOHNSON.PRELIMINARY REPORT ON THE BEDDED MANGANESE OF THE LAKEMEADE REGION, NEVADA AND ARIZONA.  U.S. GEOL. SURV.BULL. 948-D, 1949, PP. 83-101.",,,,,,1902,,
10294871,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294871,,320030405,Rico Paving & Grading Pit,36.11939,-115.25914,NA,United States,Nevada,Clark,N,"Sand and Gravel, Construction",,,Surface,,,Past Producer,,,,,,,,,Rico Paving & Grading Co Pit,,"Ridenour, James",,,,,,,"DIRECTORY OF ACTIVE NEV MINES OCT. 1975, STATE INSPECTORMINES, P. 11.",,,,,,,,
10294862,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294862,,320030262,Rambler Mine,35.45001,-114.91612,NA,United States,Nevada,Clark,M,Gold,,,Underground,,,Prospect,,,,,,,,,,,"Ridenour, James",,,,,,,SEARCHLIGHT 7.5-MIN. TOPO MAP.,,,,,,,,
10294855,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294855,,320030498,Bonanza Pit and Plant,36.0431,-115.05023,NA,United States,Nevada,Clark,N,"Sand and Gravel, Construction",,,Surface,,,Producer,,,,,,,,,Bonanza Materials Pit,,"Ridenour, James",,,,,,,"STATE OF NEV, NEV INDUSTRIAL COMM, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING 1977, STATE INSPECTOR OF MINES,JUNE 30, 1978, P. 10.STATE OF NEVADA.  DIRECTORY OF NEVADA MINE OPERATIONSACTIVE DURING CALENDAR YEAR 1982, COMPILED BY DIVISIONOF MINE INSPECTION, 1982, P. 7.",,,,,,,,
10294847,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294847,M031122,320030176,New Year Mine,35.7167,-115.43614,NA,United States,Nevada,Clark,M,Zinc,,"Lead, Gold, Silver",Underground,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 62 1965 P.193USGS PROF PAPER 162 1931 P.163-164.,,1912,,,,,,
10294835,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294835,,320030684,Lake Mead Pit & Mill,36.0783,-114.94803,NA,United States,Nevada,Clark,N,"Sand and Gravel, Construction",,,Surface,,,Producer,,,,,,,,,,,"Ridenour, James",,,,,,,"STATE OF NEVADA.  DIRECTORY OF NEVADA MINE OPERATIONS     \0\0ACTIVE DURING CALENDAR YEAR 1982, COMPILED BY DIVISION     \0OF MINE INSPECTION, 1983, P. 8.",,,,,,,,
10294834,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294834,,320030370,Red Bluff Mine,35.92059,-115.46194,NA,United States,Nevada,Clark,N,Flagstone,,,Surface,,,Past Producer,,,,,,,,,Red Bluff Quarries,,"Ridenour, James",,,,,,,"NEV BUR MINES BULL 62,1965 P.210.",,,,,,,,
10294830,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294830,,320030482,Antimony Prospect,35.7983,-115.45504,NA,United States,Nevada,Clark,M,Antimony,,,Underground,,,Prospect,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV.BUR.OF MINES BULL.61,1963,P.38-39.",,,,,,,,
10294826,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294826,,320030666,Treasure Trove Mine,35.18442,-114.60751,NA,United States,Nevada,Clark,M,Gold,,,Surface,,,Plant,,,,,,,,,,,"Ridenour, James",,,,,,,"DMI, 1981, P. 10.",,,,,,,,
10294818,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294818,,320030805,Moapa Warm Springs,36.71108,-114.68363,NA,United States,Nevada,Clark,,Geothermal,,,Geothermal,,,Producer,,,,,,,,,Iverson's Warm Springs,,"Ridenour, James",,,,,,,"NEV. BUREAU OF MINES AND GEOL. REPORT 45, 1989, P. 12.",,,,,,,,
10294811,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294811,,320030505,West Coast Silica Pit & Mill,36.51439,-114.44192,NA,United States,Nevada,Clark,M,Silica,,,Surface,,,Past Producer,,,,,,,,,West Coast Silica Pit and Mill,,"Ridenour, James",,,,,,,"STATE INSPECTOR OF MINES, DIRECTORY OF NEVADA MINE OPERA-TIONS ACTIVE DURING 1978. NEVADA INDUSTRIAL COMMISSION,JAN.,  1979, P. 8.",,,,,,,,
10294802,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294802,,320030270,Iron Gold Mine,35.8419,-115.47644,NA,United States,Nevada,Clark,M,Gold,,Uranium,Underground,,,Prospect,,,,,,,,,,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 81 1973 P.32,,,,,,,,
10294785,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294785,,320030484,Yarmouth Mine,35.31861,-114.73612,NA,United States,Nevada,Clark,M,Silver,,"Antimony, Copper, Gold, Lead, Zinc",Unknown,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV.BUR.OF MINES BULL. 61, 1963, P. 39.",,,,,,,,
10294776,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294776,,320030243,Gravel Pit,35.12612,-114.59911,NA,United States,Nevada,Clark,N,"Sand and Gravel, Construction",,,Surface,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,DAVIS DAM 7.5-MIN. TOPO MAP.,,,,,,,,
10294773,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294773,,320030742,Montezuma Claims,35.745,-114.78832,NA,United States,Nevada,Clark,M,Gold,,,Underground,,,Prospect,,,,,,,,,"Urbain, Pizzaro, Montezuma No. 1",,"Causey, J. Douglas",,,,,,,"U.S. BUREAU OF MINES MLA OPEN-FILE REPORT MLA 44-88, 1988,P. 27-32.",,,,,,,,
10294759,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294759,,320030050,Colorock Quarry,36.36439,-114.70613,NA,United States,Nevada,Clark,N,Flagstone,,,Surface,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 62 1965 P.209,,,,,,,,
10294738,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294738,,320030813,W. Whipple Well,36.59169,-114.47302,NA,United States,Nevada,Clark,,Geothermal,,,Well,,,Producer,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV. BUREAU OF MINES AND GEOL. REPORT 45, 1989, P. 12.",,,,,,,,
10294736,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294736,,320030470,South Valley No. 4 Claim,36.62779,-114.17251,NA,United States,Nevada,Clark,M,Uranium,,,Surface,,,Prospect,,,,,,,,,South Valley No.4 Claim,,"Ridenour, James",,,,,,,"NEV.BUREAU OF MINES BULL.81,1973 P.36NEV. BUREAU OF MINES AND GEOL. REPORT 45, 1989, P. 4.",,,,,,,,
10294721,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294721,,320030785,Bmb No. 1 Claim,35.64811,-114.83862,NA,United States,Nevada,Clark,M,Silver,,,Underground,,,Plant,,,,,,,,,,,"Causey, J. Douglas",,,,,,,"U.S. BUREAU OF MINES OPEN-FILE REPORT MLA 46-88, 1988, P. 15.",,,,,,,,
10294712,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294712,,320030789,Unnamed Prospect,35.56811,-114.83862,NA,United States,Nevada,Clark,M,Gold,,,Surface,,,Prospect,,,,,,,,,,,"Causey, J. Douglas",,,,,,,"U.S. BUREAU OF MINES OPEN-FILE REPORT MLA 46-88, 1988, TABLE 1,NO. 7, P. 21.",,,,,,,,
10294701,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294701,,320030751,West We Go,35.61251,-114.89522,NA,United States,Nevada,Clark,M,Gold,,,Surface,,,Plant,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV. DIV. MINE INSPECTION, 1987, DIRECTORY OF NEVADA MINEOPERATIONS A TIVE DURING CALENDAR YEAR 1986, P. 12.",,,,,,,,
10294700,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294700,,320030267,Rockefeller Mine,35.57111,-114.77612,NA,United States,Nevada,Clark,M,Gold,,"Silver, Copper",Underground,,,Past Producer,,,,,,,,,"Sazarac, Rainbow, Crysocolla, Maine, Copper Carbonate, Copper Queen, Bornite, Sazarac Patented Claim Group",,"Causey, J. Douglas",,,,,,,"U.S. BUREAU OF MINES OPEN-FILE REPORT MLA 46-88, 1988, P. 16-17.",,,,,,,,
10294695,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294695,,320030291,Arden Quarries,35.97809,-115.29504,NA,United States,Nevada,Clark,M,Silica,,,Surface,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV BUR MINES BULL 62,1965,P.209.MINOBRAS,NEV.INDUST.MINERALS,1973 P12",,,,,,,,
10294684,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294684,,320039016,Rare Metals Corp. Mill,35.37781,-114.84252,NA,United States,Nevada,Clark,M,Gold,,,Processing Plant,,,Unknown,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV. DIV. MINE INSPECTION, 1990, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1989, P. 8.NEV. DIV. MINE INSPECTION, 1993, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1992, P. 7.",,,,,,,,
10294681,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294681,,320030314,Silver Bell Group,35.9994,-114.86893,NA,United States,Nevada,Clark,M,Copper,,"Silver, Manganese, Gold",Surface-Underground,,,Prospect,,,,,,,,,"Morning Star Group, Lucky Group, Sunrise Group",,"Ridenour, James",,,,,,,U.S. BUREAU OF MINES FILES (WFOC).,,,,,,1914,,
10294666,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294666,,320030391,Charlie Brown Const. Co. Pit & Mill,35.6833,-115.26113,NA,United States,Nevada,Clark,N,"Sand and Gravel, Construction",,,Surface,,,Producer,,,,,,,,,Charlie Brown Const.Co.Pit,,"Ridenour, James",,,,,,,"DIRECTORY OF ACTIVE NEV MINES OCT. 1975, STATE INSPECTORMINES, P. 8.STATE OF NEVADA.  DIRECTORY OF NEVADA MINE OPERATIONS ACTIVEDURING CALENDAR YEAR 1982, COMPILED BY DIVISION OF MINEINSPECTION, 1983, P. 9.",,,,,,,,
10294655,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294655,M031107,320030128,Fitzhugh Lee Mine,35.8222,-115.53054,NA,United States,Nevada,Clark,M,Copper,,Silver,Surface-Underground,,,Past Producer,,,,,,,,,Fitzhugh Lee Prospect,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 81 1973 P.31USGS PROF PAPER 162 1931 P.120,,,,,,,,
10294647,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294647,M031101,320030407,Copper Glance Mine,35.8403,-115.49664,NA,United States,Nevada,Clark,M,Copper,,Uranium,Surface-Underground,,,Prospect,,,,,,,,,,,"Ridenour, James",,,,,,,"USGS PROF PAPER 162,1931,P110NEV BUR MINES BULL 81,1973 P32",,,,,,,,
10294632,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294632,,320030797,Black Ridge Prospects,36.58079,-114.25582,NA,United States,Nevada,Clark,M,Copper,,,Surface,,,Prospect,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV. BUREAU OF MINES AND GEOL. REPORT 45, 1980, P. 2-3.",,,,,,,,
10294617,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294617,,320030413,Vanderbilt Mine,36.22309,-114.75333,NA,United States,Nevada,Clark,N,Montmorillonite,,Talc-Soapstone,Surface,,,Past Producer,,,,,,,,,"Francis Pit, Toddy Vanderbilt Mine, Toddy Mine - Vanderbuilt Pit",,"Ridenour, James",,,,,,,"MINOBRAS,NEV.INDUS.MINERALS,1973,P.8NEV. INDUS. COMM. DIR. OF ACT. NEV. MINE OPS., APRIL 1976,P. 4.",,,,,,,,
10294613,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294613,,320030421,Georgia Pacific Gypsum Quarry,36.53829,-114.57722,NA,United States,Nevada,Clark,N,Gypsum-Anhydrite,,,Surface,,,Producer,,,,,,,,,"Glendale Claim, Weiser Ridge, Weiser Ridge Grypsum Prospect",,"Ridenour, James",,,,,,,"MINOBRAS,NEV.INDUS.MINERALS,1973,P.9NEV. BUREAU OF MINES AND GEOL. REPORT 45, 1989, P. 10.",,,,,,,,
10294601,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294601,M031061,320030133,Lincoln Mine,36.33169,-114.18361,NA,United States,Nevada,Clark,M,Copper,,"Silver, Gold",Underground,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV BUR MINES BULL 62 1965 P 184USGS PROF PAPER 162,1931 P 122-123.",,,,,,,,
10294592,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294592,,320030743,Bel Claims,35.7119,-114.79662,NA,United States,Nevada,Clark,M,,,"Silver, Gold",Surface,,,Occurrence,,,,,,,,,Nel Claims,,"Causey, J. Douglas",,,,,,,"U.S. BUREAU OF MINES MLA OPEN-FILE REPORT MLA 44-88, 1988,P. 19-22.",,,,,,,,
10294591,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294591,,320030488,Womack Construction Co. Pit & Mill,36.20559,-115.03003,NA,United States,Nevada,Clark,N,"Sand and Gravel, Construction",,,Surface,,,Past Producer,,,,,,,,,Womack Construction Co-Pit & Mill,,"Ridenour, James",,,,,,,"NEV INDUS COMM DIR OF ACT NEV MINE OPS,1976,JAN 31,1977,P.10",,,,,,,,
10294577,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294577,,320030138,Royal Blue Prospect,35.8133,-115.50864,NA,United States,Nevada,Clark,M,Copper,,Uranium,Underground,,,Prospect,,,,,,,,,,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 81 1973 P.32,,,,,,,,
10294575,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294575,M031085,320030010,Three Kids,36.07,-114.808,NA,United States,Nevada,Clark,M,Manganese,,"Zinc, Silver, Silica, Lead, Iron, Gold, Copper, Aluminum",Surface,,,Past Producer,,,"Bentonite, Calcite, Cerussite, Gypsum, Hematite, Kaolin, Mica, Plagioclase, Psilomelane, Pyrolusite, Quartz, Wad",,Surface,,,,,,"Overbay, D.",,,,,,,"9.  ALLEN, G. L., J. H. JACOBS, AND J. W. HUNTER.UTILIZATION OF  THREE KIDS MANGANESE ORE IN PRODUCTION OFELECTROLYTIC MANGANESE.   BUMINES RI 3815, 1945, 78PP.41.  BENDER, F. N., AND C. RAMPACEK.  PERCOLATIONLEACHING OF MANGANESE ORES WITH SULFUR DIOXIDE.  BUMINESRI 5323, 1957, 20 PP.262.  HENN, J. J., R. C. KIRBY, AND L. D. NORMAN, JR.REVIEW OF MAJOR PROPOSED PROCESSES FOR RECOVERY OFMANGANESE FROM U.S. RESOURCES.  BUMINES IC 8368, 1968, 36267.  HEWETT, D. F., AND B. N. WEBBER.  BEDDED DEPOSITS OFMANGANESE OXIDES NEAR LAS VEGAS, NEVADA.  NV BUREAU OF MINES ANDGEOL. BULL. 13, 1931, 17 PP.291.  HUNT, C. B., V. E. MCKELVEY, AND J. H. WIESE.  THETHREE KIDS MANGANESE DISTRICT, CLARK COUNTY, NEVADA.  U.S.GEOL. SURV. BULL. 936-L, 1942, PP. 293-319.327.  JOHNSON, A. C., AND R. R. TRENGOVE.  THE THREE KIDSMANGANESE DEPOSIT, CLARK COUNTY, NEVADA--EXPLORATION,MINING AND PROCESSING. BUMINES RI 5209, 1956, 31 PP.386.  LONGWELL, C. R., E. H. PAMPEYAN, B. BOWYER, AND R. J.ROBERTS. GEOLOGY AND MINERAL DEPOSITS OF CLARK COUNTY,NEVADA.  NV BUREAU OF MINES AND GEOL. BULL. 62, 1965, 218399.  MCCARROLL, S. J.  UPGRADING MANGANESE ORE:  THREEKIDS MINE, NEVADA.  MIN. ENG., V. 6, NO. 3, 1954,PP. 289-293.407.  MCKELVEY, V. E., J. H. WIESE, AND V. H. JOHNSON.PRELIMINARY REPORT ON THE BEDDED MANGANESE OF THE LAKEMEADE REGION, NEVADA AND ARIZONA.  U.S. GEOL. SURV.BULL. 948-D, 1949, PP. 83-101.457.  MORRIS, J. M.  ENGINEERING AND DESIGN OF THEPYRO-METALLURGICAL PLANT, THREE KIDS MINE, HENDERSON,NEVADA.  MET.E. THESIS, UNIV. NV, RENO, NV, 1954, 51 PP.458.  MORRISSEY, F. R.  TURQUOISE DEPOSITS OF NEVADA.  NVBUREAU OF MINES AND GEOL. REP. 17, 1968, 30 PP.547.  PARDEE, J. T., AND E. L. JONES, JR.  DEPOSITS OFMANGANESE ORE  IN NEVADA.  U.S. GEOL. SURV.BULL. 710-F, 1920, PP. 158-248.721.  TRENGOVE, R. R.  RECONNAISSANCE OF NEVADA MANGANESEDEPOSITS.  BUMINES RI 5446, 1959, 40 PP.726.  U.S. BUREAU OF MINES (WITH THE COOPERATION OF U.S.GEOL. SURV.). MATERIALS SURVEY -- MANGANESE.  MATER.SURV. 10, 1952, 538 PP.733.  U.S. SENATE.  MINERAL AND WATER RESOURCES OF NEVADA.88TH  CONGR., 2D SESS,, SENATE DOCUMENT 87,JULY 23, 1964, 314 PP.  (ALSO PUBLISHED AS NV BUREAU OF MINESAND GEOL. BULL. 65.)743.  VAN GILDER, K. L.  THE MANGANESE ORE BODY AT THETHREE KIDS  MINES, CLARK COUNTY, NEVADA.  M.S. THESIS,UNIV. NV, RENO, NV, 1963,  55 PP.744.  VEDENSKY, D. N.  HOW THE SO2 PROCESS WORKED ON THETHREE KIDS MANGANESE ORE.  ENG. AND MIN. J., V. 147,NO. 7, JULY 1946, P. 58.351.  KILGORE, C. C., AND P. R. THOMAS.  MANGANESEAVAILABILITY-- DOMESTIC.  A MINERALS AVAILABILITY SYSTEMAPPRAISAL.  BUMINES IC 8889, 1982, 14 PP.",,1917,,,,1917,,
10294571,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294571,M031042,320030222,Colonel Sellers Claim,35.52331,-115.17693,NA,United States,Nevada,Clark,M,Gold,,"Silver, Lead, Copper",Underground,,,Prospect,,,,,,,,,Lucky Dutchman Mine,,"Ridenour, James",,,,,,,"NEV BUR OF MINES BULL.62, 1965, P.179USGS PROF PAPER 275 1956 P.128USBM INFORM CIRC 6964 1937 P.23",,,,,,,,
10294544,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10294544,,320030029,Snowflake Mine,36.2811,-114.15641,NA,United States,Nevada,Clark,N,Mica,,,Surface-Underground,,,Prospect,,,,,,,,,,,"Ridenour, James",,,,,,,"NV. BUREAU OF MINES AND GEOL. BULLETIN 62, 1965, P. 205.",,,,,,,,
